time,gold,towers,kills,blue_team,red_team,kda_top,kda_jungle,kda_mid,kda_adc,kda_supp,minions_top,minions_jungle,minions_mid,minions_adc,minions_supp,hextech_dragon,infernal_dragon,mountain_dragon,ocean_dragon,wind_dragon,baron,elder,herald,champion_red_top,champion_red_jungle,champion_red_mid,champion_red_adc,champion_red_supp,champion_blue_top,champion_blue_jungle,champion_blue_mid,champion_blue_adc,champion_blue_supp
00:18:51,2451.0,2.0,-3.0,Team Vitality,,-2.0,-3.0,0.0,,-4.5,36.0,-10.0,21.0,-176.0,102.0,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Karthus,Sylas,Xayah,Renata Glasc
00:02:49,,0.0,0.0,,Rogue,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,-7.0,,0,0,0,0,0,1,1,0,Ornn,Ivern,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Ashe,Nautilus
00:12:11,10400.0,1.0,3.0,Mad Lions,Team Vitality,2.0,2.0,,1.6666666666666667,1.0,9.0,23.0,-18.0,20.0,-11.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Twisted Fate,Aphelios,Tahm Kench,Gwen,Kha'Zix,Katarina,Draven,Nautilus
,-200.0,0.0,0.0,Misfits Gaming,Team Vitality,1.0,,0.0,0.0,3.0,-18.0,12.0,-4.0,-45.0,43.0,0,0,0,0,0,0,1,0,Ornn,Volibear,Lucian,Ezreal,Amumu,Sejuani,Viego,Viktor,Jhin,Tahm Kench
00:21:38,3900.0,1.0,3.0,Mad Lions,Excel Esports,-2.0,1.3333333333333335,-2.3333333333333335,,11.571428571428571,15.0,6.0,-90.0,31.0,19.0,0,0,0,0,0,1,1,0,Jax,Poppy,Twisted Fate,Xayah,Renata Glasc,Gwen,Trundle,Twisted Fate,Draven,Leona
00:20:20,,1.0,0.0,Rogue,Excel Esports,3.0,1.0,,12.0,0.5,37.0,8.0,-20.0,8.0,-9.0,0,0,0,0,0,1,1,0,Sylas,Vi,Sylas,Draven,Nautilus,Aatrox,Ivern,Twisted Fate,Sivir,Amumu
00:03:12,-9600.0,0.0,0.0,Astralis,Mad Lions,0.0,-1.0,0.0,0.0,1.0,0.0,7.0,-6.0,-3.0,2.0,0,0,0,0,0,1,1,1,Sylas,Poppy,Sylas,Sivir,Amumu,Sylas,Wukong,Sylas,Zeri,Nautilus
00:10:50,5600.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,1.0,0.0,11.0,1.0,4.0,-14.0,-7.0,25.0,9.0,0,0,0,0,0,1,1,-1,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Mega Gnar,Ivern,Sylas,Ziggs,Zyra
00:03:56,-1500.0,0.0,-2.0,Excel Esports,Rogue,-3.0,,0.0,-14.0,-1.0,-21.0,-3.0,-4.0,1.0,-2.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Kennen,Zeri,Rakan
00:19:41,900.0,2.0,-3.0,Team Vitality,,-2.0,-3.0,0.0,,-4.5,41.0,-11.0,20.0,-172.0,101.0,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Karthus,Sylas,Xayah,Renata Glasc
00:03:39,-5600.0,0.0,0.0,,Rogue,0.0,0.0,0.0,0.0,0.0,-16.0,-1.0,-23.0,-9.0,4.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Ashe,Nautilus
00:06:21,0.0,0.0,-6.0,Team Vitality,,0.0,,-1.0,-1.0,15.0,8.0,10.0,-2.0,-80.0,32.0,0,0,0,0,0,1,1,0,Jax,Poppy,Akali,Aphelios,Rakan,Ornn,Trundle,Katarina,Xayah,Renata Glasc
00:07:40,2200.0,0.0,-2.0,Misfits Gaming,Team Vitality,-1.0,,-2.0,0.0,,-16.0,8.0,-12.0,-54.0,50.0,0,0,0,0,0,0,1,0,Ornn,Volibear,Twisted Fate,Ezreal,Amumu,Sejuani,Viego,Viktor,Jhin,Tahm Kench
00:22:28,4600.0,2.0,3.0,Mad Lions,Excel Esports,-2.0,1.3333333333333335,,-1.5,11.571428571428571,22.0,4.0,3.0,42.0,18.0,0,0,0,0,0,1,1,1,Jax,Poppy,Twisted Fate,Xayah,Renata Glasc,Gwen,Trundle,Twisted Fate,Draven,Zyra
00:21:10,1600.0,0.0,1.0,Rogue,Excel Esports,3.0,2.0,,13.0,1.0,32.0,4.0,-19.0,10.0,-7.0,0,0,0,0,0,1,1,0,Sylas,Vi,Akali,Draven,Nautilus,Aatrox,Ivern,Katarina,Sivir,Amumu
00:10:01,500.0,0.0,0.0,Astralis,Mad Lions,0.0,-11.0,0.0,0.0,1.0,-3.0,-59.0,-7.0,6.0,2.0,0,0,0,0,0,1,1,1,Sylas,Poppy,Sylas,Xayah,Amumu,Sylas,Wukong,Sylas,Zeri,Nautilus
00:01:40,-6600.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,,0.0,11.0,1.0,7.0,-22.0,-12.0,4.0,-2.0,0,0,0,0,0,1,1,-1,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Mega Gnar,Ivern,Sylas,Ziggs,Amumu
00:03:46,-1800.0,0.0,-2.0,Excel Esports,Rogue,-3.0,,0.0,,-1.0,-24.0,-2.0,-8.0,-4.0,-3.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Sylas,Zeri,Rakan
00:20:31,,2.0,-3.0,Team Vitality,Astralis,-2.0,-3.0,0.0,,-4.5,45.0,-10.0,30.0,-186.0,108.0,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Karthus,Sylas,Xayah,Renata Glasc
00:04:29,5720.0,0.0,0.0,,Rogue,0.0,0.0,0.0,0.0,0.0,-9.0,-1.0,-13.0,-5.0,7.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Ashe,Nautilus
00:13:51,6600.0,1.0,5.0,Mad Lions,Team Vitality,2.0,3.0,1.0,3.6666666666666665,3.0,10.0,24.0,-17.0,17.0,-2.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Tahm Kench,Gwen,Fiddlesticks,Katarina,Draven,Tahm Kench
00:07:11,0.0,0.0,-1.0,Team Vitality,Misfits Gaming,0.0,1.0,0.0,,-2.5,-31.0,7.0,-8.0,-7.0,38.0,0,0,0,0,0,1,1,0,Ornn,Poppy,Sylas,Aphelios,Rakan,Gnar,Trundle,Twisted Fate,Xayah,Tahm Kench
00:08:30,-2000.0,0.0,-2.0,Misfits Gaming,Team Vitality,-1.0,,-2.0,0.0,,-18.0,7.0,59.0,-62.0,,0,0,0,0,0,0,1,0,Ornn,Volibear,Twisted Fate,Ezreal,Amumu,Sejuani,Viego,Viktor,Jhin,Tahm Kench
00:23:18,4400.0,2.0,,Mad Lions,Excel Esports,-2.0,1.3333333333333335,-2.3333333333333335,-1.5,11.571428571428571,7.0,5.0,9.0,41.0,18.0,0,0,0,0,0,1,1,0,Jax,Poppy,Twisted Fate,Xayah,Renata Glasc,Gwen,Trundle,Twisted Fate,Draven,Leona
00:22:00,2100.0,0.0,1.0,Rogue,Excel Esports,3.0,2.0,,13.0,1.0,41.0,-1.0,-10.0,19.0,22.0,0,0,0,0,0,1,1,0,Sylas,Vi,Sylas,Draven,Nautilus,Aatrox,Ivern,Katarina,Xayah,Amumu
00:10:51,700.0,0.0,0.0,Astralis,Mad Lions,0.0,-1.0,0.0,0.0,1.0,2.0,19.0,-8.0,-4.0,-12.0,0,0,0,0,0,1,1,1,Sylas,Poppy,Sylas,Sivir,Maokai,Sylas,Wukong,Sylas,Zeri,Renata Glasc
00:12:30,-700.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,11.0,0.0,1.0,1.0,7.0,50.0,-8.0,-94.0,-4.0,0,0,0,0,0,1,1,0,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Mega Gnar,Ivern,Katarina,Ziggs,Amumu
00:10:36,-1800.0,0.0,-2.0,Excel Esports,Rogue,,,,,,62.0,163.0,288.0,1289.0,375.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Kennen,Zeri,Rakan
00:21:21,1300.0,2.0,,Team Vitality,Astralis,-2.0,-3.0,0.0,-4.333333333333333,-4.5,55.0,-10.0,28.0,-190.0,113.0,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Karthus,Sylas,Xayah,Tahm Kench
00:05:19,6590.0,0.0,0.0,,Rogue,0.0,0.0,0.0,0.0,0.0,24.0,-4.0,-11.0,-9.0,,0,0,0,0,0,1,1,0,Gnar,Ivern,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Ashe,Nautilus
00:14:41,,1.0,6.0,Mad Lions,Team Vitality,3.0,3.0,1.0,3.75,3.0,4.0,22.0,-14.0,24.0,0.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Tahm Kench,Gwen,Kha'Zix,Katarina,Draven,Nautilus
00:08:01,-100.0,0.0,-1.0,Team Vitality,,0.0,1.0,0.0,,2.5,22.0,1.0,-8.0,-63.0,45.0,0,0,0,0,0,1,1,0,Jax,Poppy,Orianna,Aphelios,Rakan,Gnar,Trundle,Katarina,Xayah,Tahm Kench
00:24:08,4300.0,2.0,13.0,Mad Lions,Excel Esports,-2.0,1.3333333333333335,-2.3333333333333335,-1.5,11.571428571428571,5.0,5.0,7.0,45.0,27.0,0,0,0,0,0,1,1,0,Jax,Poppy,Twisted Fate,Xayah,Maokai,Gwen,Trundle,Twisted Fate,Draven,Zyra
00:11:42,100.0,0.0,0.0,Astralis,Mad Lions,0.0,-1.0,0.0,0.0,1.0,-9.0,14.0,-2.0,-96.0,-21.0,0,0,0,0,0,1,1,1,Sylas,Poppy,Sylas,Sivir,Maokai,Sylas,Wukong,Sylas,Zeri,Renata Glasc
00:13:20,-800.0,0.0,0.0,SK Gaming,G2 Esports,-1.0,1.0,0.0,1.0,1.0,20.0,-25.0,-6.0,-96.0,-3.0,0,0,0,0,0,1,1,0,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Aatrox,Ivern,Katarina,Ziggs,Amumu
00:01:26,-8400.0,0.0,-2.0,Excel Esports,Rogue,-3.0,,0.0,-14.0,15.0,-26.0,-5.0,-4.0,-3.0,-1.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Kennen,Zeri,Rakan
,600.0,1.0,-4.0,Team Vitality,Astralis,,,,,,,,,,,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Ivern,Sylas,Xayah,Tahm Kench
00:06:09,-800.0,0.0,0.0,,Rogue,0.0,0.0,0.0,0.0,0.0,-13.0,-5.0,-49.0,-42.0,,0,0,0,0,0,1,1,0,Gnar,Ivern,Lissandra,Draven,Maokai,Volibear,Wukong,Sylas,Ashe,Nautilus
00:15:31,6900.0,2.0,6.0,Mad Lions,Team Vitality,3.0,-87.0,,3.75,3.0,5.0,-74.0,-26.0,28.0,-3.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Tahm Kench,Gwen,Lillia,Brand,Draven,Nautilus
00:08:51,0.0,0.0,-1.0,Team Vitality,,0.0,1.0,0.0,-1.0,5.5,30.0,-1.0,-4.0,-71.0,49.0,0,0,0,0,0,1,1,0,Jax,Poppy,Sylas,Aphelios,Rakan,Ornn,Trundle,Twisted Fate,Xayah,Tahm Kench
00:09:23,-1800.0,0.0,-2.0,Misfits Gaming,Team Vitality,-1.0,,-2.0,0.0,,-22.0,4.0,-12.0,-65.0,,0,0,0,0,0,0,1,0,Ornn,Volibear,Lucian,Ezreal,Amumu,Sejuani,Viego,Viktor,Aphelios,Tahm Kench
00:24:53,-2200.0,2.0,2.0,Mad Lions,Excel Esports,-2.25,1.3333333333333335,-3.3333333333333335,,11.571428571428571,20.0,12.0,7.0,54.0,17.0,0,0,0,0,0,1,1,0,Jax,Poppy,Orianna,Xayah,Maokai,Ornn,Trundle,Twisted Fate,Draven,Leona
00:12:32,800.0,0.0,0.0,Astralis,Mad Lions,0.0,-11.0,0.0,0.0,1.0,2.0,13.0,-5.0,,-12.0,0,0,0,0,0,1,1,0,Sett,Poppy,Sylas,Xayah,Maokai,Sylas,Wukong,Sylas,Zeri,Renata Glasc
00:14:10,-2300.0,-1.0,-1.0,SK Gaming,G2 Esports,-2.0,0.0,0.0,1.0,1.0,3.0,-21.0,-7.0,10.0,-2.0,0,0,0,0,0,1,1,0,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Aatrox,Ivern,Katarina,Ziggs,Zyra
00:12:16,-2200.0,0.0,-2.0,Excel Esports,Rogue,,,,,,,655.0,,68.0,211.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Kennen,Zeri,Rakan
00:23:01,500.0,1.0,-4.0,Team Vitality,Astralis,-2.0,-4.0,-1.0,-4.333333333333333,-4.5,55.0,-14.0,23.0,-192.0,122.0,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Karthus,Sylas,Xayah,Tahm Kench
00:06:59,0.0,0.0,1.0,Team BDS,Rogue,0.0,1.0,0.0,1.0,1.0,-9.0,-1.0,-18.0,-4.0,-1.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Ashe,Nautilus
00:16:21,6700.0,2.0,6.0,Mad Lions,Team Vitality,3.0,3.0,,3.75,3.0,4.0,-71.0,-21.0,20.0,-3.0,0,0,0,0,0,1,1,1,Gnar,Ivern,Twisted Fate,Aphelios,Tahm Kench,Gwen,Lillia,Katarina,Draven,Nautilus
00:09:41,0.0,0.0,-1.0,Team Vitality,Misfits Gaming,0.0,1.0,0.0,-1.0,-2.5,25.0,7.0,-6.0,-85.0,55.0,0,0,0,0,0,1,1,1,Jax,Poppy,Sylas,Aphelios,Rakan,Gnar,Trundle,Brand,Xayah,Tahm Kench
00:10:13,-3800.0,0.0,-2.0,Misfits Gaming,Team Vitality,,,-2.0,0.0,,-22.0,8.0,-17.0,-73.0,,0,1,0,0,0,0,1,0,Ornn,Volibear,Lucian,Ezreal,Amumu,Sejuani,Viego,Viktor,Jhin,Tahm Kench
00:25:48,4500.0,1.0,2.0,Mad Lions,Excel Esports,-2.25,1.3333333333333335,-3.3333333333333335,-1.5,11.571428571428571,15.0,20.0,12.0,55.0,16.0,0,0,0,0,0,1,1,0,Jax,Poppy,Twisted Fate,Xayah,Renata Glasc,Gwen,Trundle,Twisted Fate,Draven,Leona
00:13:22,2120.0,0.0,1.0,Astralis,Mad Lions,0.0,-10.0,0.0,1.0,2.0,3.0,29.0,-5.0,7.0,-13.0,0,0,0,0,0,1,1,0,Sett,Poppy,Sylas,Xayah,Maokai,Sylas,Wukong,Sylas,Zeri,Renata Glasc
00:15:00,-1800.0,-1.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,0.0,2.0,2.0,7.0,-28.0,-7.0,13.0,-3.0,0,0,0,0,0,1,1,0,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Aatrox,Ivern,Katarina,Ziggs,Zyra
00:13:06,-3600.0,-1.0,-2.0,Excel Esports,Rogue,-3.0,,0.0,,-1.0,-25.0,-5.0,-6.0,-106.0,2.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Kennen,Zeri,Rakan
00:23:51,100.0,1.0,-4.0,Team Vitality,Astralis,-2.0,-4.0,-1.0,-4.333333333333333,-4.5,57.0,-20.0,18.0,-200.0,124.0,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Karthus,Sylas,Xayah,Renata Glasc
00:00:29,0.0,0.0,0.0,Fnatic,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Amumu,Shyvana,Viego,Azir,Caitlyn,Sona
00:07:49,-1000.0,0.0,1.0,Team BDS,Rogue,0.0,1.0,0.0,1.0,1.0,-11.0,48.0,-13.0,40.0,-4.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Ashe,Nautilus
00:10:31,300.0,0.0,-1.0,Team Vitality,,0.0,1.0,0.0,,-2.5,35.0,4.0,-4.0,-94.0,61.0,0,0,0,0,0,1,1,1,Jax,Poppy,Sylas,Aphelios,Amumu,Gnar,Trundle,Brand,Xayah,Renata Glasc
00:11:03,-2900.0,0.0,-3.0,Misfits Gaming,Team Vitality,,,-3.0,0.0,,-25.0,12.0,-30.0,-77.0,3.0,0,1,0,0,0,0,1,0,Ornn,Volibear,Twisted Fate,Ezreal,Amumu,Sejuani,Viego,Viktor,Jhin,Tahm Kench
00:26:38,4100.0,1.0,2.0,Mad Lions,Excel Esports,-2.25,1.3333333333333335,-3.3333333333333335,-1.5,11.571428571428571,10.0,16.0,7.0,53.0,17.0,0,0,0,0,0,1,1,0,Jax,Poppy,Twisted Fate,Xayah,Renata Glasc,Gwen,Trundle,Twisted Fate,Draven,Leona
00:14:12,2000.0,0.0,1.0,Astralis,Mad Lions,0.0,,0.0,1.0,2.0,0.0,13.0,-6.0,5.0,-16.0,0,0,0,0,0,1,1,0,Sylas,Poppy,Sylas,Sivir,Maokai,Sylas,Wukong,Sylas,Zeri,Renata Glasc
00:15:50,-2000.0,-1.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,,2.0,2.0,8.0,-29.0,-13.0,2.0,-4.0,0,0,0,0,0,1,1,0,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Aatrox,Ivern,Katarina,Ziggs,Amumu
00:13:56,-3800.0,-1.0,-2.0,Excel Esports,Rogue,-3.0,,0.0,-14.0,15.0,-19.0,-5.0,-14.0,-8.0,0.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Kennen,Zeri,Rakan
00:01:19,0.0,0.0,0.0,Fnatic,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0,0,0,0,0,1,1,0,Ornn,Nidalee,Twisted Fate,Xayah,Renata Glasc,Ornn,Ivern,Akshan,Akshan,Tahm Kench
00:08:39,-200.0,0.0,1.0,Team BDS,Rogue,0.0,1.0,0.0,61.0,1.0,58.0,1.0,-18.0,18.0,7.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Zeri,Nautilus
00:18:01,9800.0,,9.0,Mad Lions,Team Vitality,5.0,6.0,,3.6,6.5,-6.0,30.0,-20.0,-68.0,-5.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Tahm Kench,Gwen,Lillia,Katarina,Draven,Nautilus
00:01:54,-2700.0,0.0,-3.0,Misfits Gaming,Team Vitality,-1.0,,-3.0,0.0,,-28.0,16.0,-26.0,-86.0,86.0,0,1,0,0,0,0,1,0,Ornn,Volibear,Twisted Fate,Ezreal,Amumu,Sejuani,Viego,Viktor,Aphelios,Tahm Kench
00:00:38,0.0,0.0,0.0,Misfits Gaming,Mad Lions,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,1,1,0,Aatrox,Vi,Syndra,Zeri,Rakan,Ornn,Trundle,Sylas,Twitch,Janna
00:26:10,7200.0,2.0,7.0,,Excel Esports,6.0,7.0,,4.5,1.8,40.0,-6.0,-9.0,33.0,-6.0,0,0,0,0,0,1,1,0,Sylas,Vi,Sylas,Xayah,Tahm Kench,Gnar,Ivern,Katarina,Sivir,Amumu
00:15:01,2600.0,0.0,1.0,Astralis,Mad Lions,0.0,-10.0,0.0,1.0,2.0,7.0,9.0,-7.0,9.0,-15.0,0,0,0,0,0,1,1,0,Sylas,Poppy,Sylas,Sivir,Maokai,Sylas,Fiddlesticks,Sylas,Zeri,Renata Glasc
00:16:40,-3000.0,-2.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,,2.0,2.0,12.0,,-29.0,4.0,-8.0,0,0,0,0,0,1,1,0,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Aatrox,Ivern,Katarina,Ziggs,Amumu
00:14:46,1600.0,-1.0,-2.0,Excel Esports,Rogue,-4.0,,-1.0,0.0,-1.0,-27.0,-1.0,-18.0,-15.0,0.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Twisted Fate,Kalista,Nautilus,Pantheon,Wukong,Kennen,Zeri,Rakan
00:25:31,300.0,1.0,,Team Vitality,Astralis,-3.0,-5.0,-1.0,-5.25,-4.0,67.0,-21.0,24.0,-203.0,129.0,0,0,0,0,0,1,1,0,Ornn,Viego,Vex,Xayah,Amumu,Gnar,Karthus,Sylas,Xayah,Renata Glasc
00:02:09,200.0,0.0,0.0,Fnatic,Misfits Gaming,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,43.0,0.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Amumu,Shyvana,Viego,Azir,Caitlyn,Sona
00:09:29,-400.0,0.0,1.0,Team BDS,Rogue,0.0,1.0,0.0,1.0,71.0,-16.0,1.0,-25.0,1.0,8.0,0,0,0,0,0,1,1,0,Ornn,Ivern,Lissandra,Akshan,Maokai,Ornn,Wukong,Sylas,Zeri,Nautilus
00:18:51,10200.0,,-1.0,Mad Lions,Team Vitality,5.0,6.0,,6.8,6.5,1.0,29.0,-8.0,35.0,-4.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Tahm Kench,Gwen,Udyr,Brand,Draven,Nautilus
00:12:11,-17400.0,0.0,1.0,Team Vitality,Misfits Gaming,0.0,3.0,2.0,,-1.5,-64.0,-66.0,-4.0,-34.0,69.0,0,0,0,0,0,1,1,0,Jax,Poppy,Sylas,Aphelios,Tahm Kench,Gnar,Trundle,Twisted Fate,Xayah,Tahm Kench
00:12:44,-3500.0,,-4.0,Misfits Gaming,Team Vitality,,,-31.0,0.0,,-28.0,14.0,-32.0,-98.0,88.0,0,1,0,0,0,0,0,0,Ornn,Volibear,Twisted Fate,Ezreal,Amumu,Sejuani,Viego,Viktor,Jhin,Tahm Kench
00:28:18,4100.0,1.0,2.0,Mad Lions,Excel Esports,-2.25,1.3333333333333335,,-1.5,11.571428571428571,16.0,20.0,-3.0,58.0,17.0,0,0,0,0,0,1,1,0,Jax,Poppy,Twisted Fate,Xayah,Maokai,Gwen,Trundle,Twisted Fate,Draven,Leona
00:01:28,100.0,0.0,0.0,Misfits Gaming,Mad Lions,0.0,0.0,0.0,0.0,0.0,,,,,,0,0,0,0,0,1,1,0,Aatrox,Vi,Syndra,Zeri,Rakan,Ornn,Trundle,Sylas,Twitch,Janna
00:27:00,7000.0,3.0,7.0,,Excel Esports,6.0,,,4.5,1.8,31.0,-9.0,-7.0,27.0,-7.0,0,0,0,0,0,1,1,0,Sylas,Vi,Sylas,Draven,Nautilus,Gnar,Ivern,Twisted Fate,Xayah,Amumu
00:17:30,-2500.0,-1.0,0.0,SK Gaming,G2 Esports,-2.0,1.0,,2.0,2.0,16.0,-32.0,-37.0,6.0,-10.0,0,0,0,0,0,1,1,0,Gwen,Pantheon,Lissandra,Aphelios,Alistar,Aatrox,Ivern,Katarina,Ziggs,Amumu
00:15:36,-4100.0,-1.0,-2.0,Excel Esports,Rogue,-4.0,,-17.0,-13.0,-1.0,-30.0,13.0,-12.0,-15.0,1.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Kalista,Nautilus,Pantheon,Wukong,Sylas,Zeri,Rakan
00:02:59,3000.0,0.0,0.0,Fnatic,Misfits Gaming,0.0,0.0,0.0,0.0,0.0,-5.0,8.0,-7.0,5.0,1.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Amumu,Sylas,Viego,Azir,Caitlyn,Sona
00:10:19,-900.0,0.0,1.0,Team BDS,Rogue,0.0,1.0,0.0,,1.0,-18.0,-2.0,66.0,-3.0,8.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Lissandra,Draven,Renata Glasc,Ornn,Wukong,Sylas,Zeri,Nautilus
00:19:41,10800.0,6.0,-1.0,Mad Lions,Team Vitality,5.0,6.0,3.5,6.8,6.5,-10.0,34.0,-11.0,42.0,-8.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Twisted Fate,Aphelios,Tahm Kench,Gwen,Udyr,Twisted Fate,Draven,Nautilus
00:13:01,3000.0,1.0,1.0,Team Vitality,,0.0,3.0,2.0,,-1.5,38.0,12.0,-2.0,-111.0,69.0,0,0,0,0,0,1,1,0,Jax,Poppy,Sylas,Aphelios,Amumu,Gnar,Trundle,Twisted Fate,Xayah,Tahm Kench
00:13:34,-2600.0,0.0,-4.0,Misfits Gaming,Team Vitality,-1.0,,-31.0,0.0,1.0,-23.0,13.0,-40.0,-97.0,95.0,0,1,0,0,0,0,1,0,Ornn,Volibear,Twisted Fate,Ezreal,Amumu,Sejuani,Viego,Viktor,Jhin,Tahm Kench
00:29:08,4200.0,1.0,2.0,Mad Lions,Excel Esports,-2.25,1.3333333333333335,-3.3333333333333335,-1.5,11.571428571428571,15.0,22.0,5.0,57.0,17.0,0,0,0,0,0,1,1,0,Jax,Poppy,Orianna,Xayah,Maokai,Gwen,Trundle,Twisted Fate,Draven,Leona
00:02:18,3080.0,0.0,0.0,Misfits Gaming,Mad Lions,0.0,0.0,0.0,0.0,0.0,,-1.0,-3.0,,,0,0,0,0,0,1,1,0,Aatrox,Vi,Syndra,Zeri,Rakan,Ornn,Trundle,Sylas,Twitch,Janna
00:27:50,7700.0,,,Rogue,Excel Esports,6.0,,,19.5,-0.20000000000000018,36.0,-8.0,10.0,32.0,-1.0,0,0,0,0,0,1,1,0,Sylas,Vi,Sylas,Lucian,Nautilus,Gnar,Ivern,Twisted Fate,Sivir,Amumu
00:16:26,-3300.0,-1.0,,Excel Esports,Rogue,-4.0,,-16.0,1.0,,-29.0,17.0,-12.0,-9.0,3.0,0,0,0,0,0,1,1,0,Gangplank,Ivern,Brand,Akshan,Nautilus,Pantheon,Wukong,Sylas,Zeri,Rakan
00:03:49,300.0,0.0,0.0,Fnatic,Misfits Gaming,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,24.0,3.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Orianna,Aphelios,Amumu,Sylas,Viego,Azir,Caitlyn,Sona
00:11:09,4800.0,0.0,0.0,,Rogue,0.0,0.0,-1.0,1.0,0.0,-18.0,5.0,67.0,-5.0,10.0,0,0,0,0,0,1,1,0,Gnar,Fiddlesticks,Lissandra,Draven,Maokai,Ornn,Wukong,Sylas,Zeri,Nautilus
00:29:31,11100.0,6.0,,Mad Lions,Team Vitality,-85.0,6.0,,3.6,6.5,-16.0,78.0,-9.0,45.0,-7.0,0,0,0,0,0,1,1,0,Gnar,Ivern,Twisted Fate,Aphelios,Tahm Kench,Gwen,Udyr,Brand,Draven,Nautilus
00:13:51,-2600.0,1.0,1.0,Team Vitality,,0.0,3.0,2.0,-12.0,-1.5,35.0,12.0,-5.0,-119.0,73.0,0,0,0,0,0,1,1,0,Jax,Poppy,Sylas,Aphelios,Amumu,Gnar,Trundle,Brand,Senna,Tahm Kench
