time,gold,towers,kills,blue_team,red_team,kda_top,kda_jungle,kda_mid,kda_adc,kda_supp,minions_top,minions_jungle,minions_mid,minions_adc,minions_supp,hextech_dragon,infernal_dragon,mountain_dragon,ocean_dragon,wind_dragon,baron,elder,herald,champion_red_top,champion_red_jungle,champion_red_mid,champion_red_adc,champion_red_supp,champion_blue_top,champion_blue_jungle,champion_blue_mid,champion_blue_adc,champion_blue_supp,blue_team_win,zeri_yummi_blue,zeri_yummi_red,lucian_nami_blue,lucian_nami_red,senna_tahm_blue,senna_tahm_red,kog_lulu_blue,kog_lulu_red,hextech_soul,infernal_soul,mountain_soul,ocean_soul,wind_soul
00:42:47,-2000.0,4.0,-1.0,Astralis,Team Vitality,11.75,4.0,0.3999999999999999,-14.166666666666666,0.5,-33.0,8.0,1.0,-47.0,-22.0,0,0,0,0,0,1,1,0,Gnar,Jarvan IV,Akali,Zeri,Rakan,Ornn,Trundle,Sylas,Twitch,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00:43:37,5920.0,4.0,-1.0,Astralis,Team Vitality,11.75,4.0,-1.657142857142857,-14.166666666666666,0.5,-44.0,11.0,5.0,-52.0,-22.0,0,0,0,0,0,1,1,0,Gnar,Jarvan IV,Akali,Zeri,Rakan,Ornn,Trundle,Sylas,Twitch,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,1
00:06:03,-100.0,0.0,2.0,Excel Esports,Astralis,1.0,2.0,11.0,2.0,2.0,-15.0,-13.0,7.0,3.0,-2.0,0,0,0,0,0,0,0,0,Poppy,Viego,Sylas,Ezreal,Karma,Sion,Trundle,Azir,Zeri,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:13,400.0,0.0,2.0,Excel Esports,Astralis,2.0,2.0,11.0,2.0,2.0,-8.0,-23.0,6.0,-3.0,10.0,0,0,0,0,0,0,0,0,Poppy,Viego,Sylas,Ezreal,Karma,Sion,Trundle,Azir,Zeri,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:21:03,1700.0,3.0,3.0,Excel Esports,Astralis,0.0,3.0,1.0,3.0,3.0,4.0,-47.0,22.0,-27.0,9.0,0,0,0,0,0,1,0,0,Poppy,Viego,Sylas,Ezreal,Karma,Sion,Trundle,Azir,Zeri,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:21:53,2000.0,3.0,3.0,Excel Esports,Astralis,-10.0,7.5,1.0,2.0,3.0,7.0,-51.0,27.0,-28.0,10.0,0,0,0,0,0,1,0,0,Poppy,Viego,Sylas,Ezreal,Karma,Sion,Trundle,Azir,Zeri,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:26:03,4800.0,3.0,5.0,Excel Esports,Astralis,2.5,3.0,6.666666666666667,14.0,6.5,2.0,-50.0,29.0,-43.0,7.0,0,0,0,0,0,1,0,0,Poppy,Viego,Sylas,Ezreal,Karma,Sion,Trundle,Azir,Zeri,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:28:33,5100.0,3.0,5.0,Excel Esports,Astralis,2.5,3.0,-0.8333333333333333,14.0,6.5,7.0,-52.0,30.0,-46.0,7.0,0,0,0,0,0,1,0,0,Poppy,Viego,Sylas,Ezreal,Karma,Sion,Trundle,Azir,Zeri,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:31:03,7700.0,-2.0,10.0,Excel Esports,Astralis,0.6666666666666667,8.5,2.0,50.66666666666666,12.0,7.0,-55.0,36.0,-45.0,8.0,0,0,0,0,0,1,0,0,Poppy,Viego,Sylas,Ezreal,Karma,Sion,Trundle,Azir,Zeri,Renata Glasc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:27:20,8100.0,7.0,10.0,Excel Esports,Fnatic,0.6666666666666667,8.5,8.0,9.0,12.0,-23.0,28.0,-26.0,-63.0,31.0,0,0,2,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:00:36,0.0,0.0,0.0,Excel Esports,Fnatic,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:01,0.0,0.0,0.0,Excel Esports,Fnatic,0.0,0.0,0.0,0.0,0.0,-25.0,3.0,-19.0,5.0,23.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:26,0.0,0.0,0.0,Excel Esports,Fnatic,1.0,0.0,0.0,0.0,1.0,-11.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:51,0.0,0.0,0.0,Excel Esports,Fnatic,0.0,0.0,90.0,0.0,0.0,11.0,0.0,-1.0,15.0,18.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:16,6200.0,0.0,1.0,Excel Esports,Fnatic,1.0,3.0,0.0,1.0,2.0,-3.0,0.0,2.0,3.0,0.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:21,1400.0,0.0,3.0,Excel Esports,Fnatic,0.0,2.0,2.0,1.0,2.0,6.0,-50.0,-6.0,-9.0,7.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:41,-2078.0,0.0,0.0,Excel Esports,Fnatic,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,-3.0,-8.0,-1.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:31,500.0,0.0,1.0,Excel Esports,Fnatic,0.0,1.0,1.0,0.0,0.0,2.0,0.0,-18.0,1.0,0.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:46,500.0,0.0,1.0,Excel Esports,Fnatic,3.5,0.0,1.0,2.0,0.0,4.0,12.0,-25.0,-4.0,-4.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:56,0.0,0.0,0.0,Excel Esports,Fnatic,1.0,0.0,0.0,0.0,0.0,1.0,3.0,-3.0,13.0,-4.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:21,-5300.0,0.0,2.0,Excel Esports,Fnatic,0.0,2.0,2.0,0.0,1.0,7.0,1.0,-4.0,-9.0,0.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:46,3000.0,0.0,0.0,Excel Esports,Fnatic,1.0,1.0,0.0,0.0,-1.0,3.0,-14.0,1.0,-20.0,-3.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:11,-1700.0,0.0,2.0,Excel Esports,Fnatic,0.0,2.0,2.0,0.0,1.0,11.0,5.0,-5.0,2.0,1.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:01,1200.0,0.0,2.0,Excel Esports,Fnatic,0.0,2.0,2.0,0.0,1.0,11.0,19.0,-2.0,-6.0,5.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:40,600.0,0.0,1.0,Excel Esports,Fnatic,0.0,1.5,1.0,0.0,1.0,-3.0,17.0,6.0,-5.0,5.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:51,700.0,0.0,2.0,Excel Esports,Fnatic,0.0,2.0,2.0,0.0,1.0,2.0,-3.0,-6.0,-60.0,6.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:16,-1800.0,0.0,1.0,Excel Esports,Fnatic,3.0,0.0,1.0,1.0,0.0,5.0,5.0,-60.0,3.0,-2.0,0,0,1,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:30,500.0,0.0,1.0,Excel Esports,Fnatic,0.0,1.5,1.0,1.0,1.0,-7.0,17.0,5.0,1.0,11.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:41,11000.0,0.0,2.0,Excel Esports,Fnatic,0.0,2.0,2.0,0.0,1.0,5.0,1.0,-13.0,-5.0,-5.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:06,500.0,0.0,1.0,Excel Esports,Fnatic,3.0,0.0,1.0,1.0,0.0,5.0,5.0,-14.0,-3.0,-4.0,0,0,1,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:08:31,1000.0,0.0,2.0,Excel Esports,Fnatic,0.0,2.0,2.0,0.0,1.0,4.0,0.0,0.0,-9.0,-6.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:36,6300.0,0.0,1.0,Excel Esports,Fnatic,3.5,0.0,1.0,2.0,0.0,4.0,5.0,-28.0,-2.0,15.0,0,0,1,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:12:17,600.0,0.0,2.0,Excel Esports,Fnatic,4.5,0.0,2.0,2.0,0.0,-1.0,8.0,-31.0,-9.0,-2.0,0,0,2,0,0,0,0,1,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:12:41,2400.0,0.0,4.0,Excel Esports,Fnatic,1.0,2.0,2.0,5.0,3.0,5.0,-70.0,2.0,-7.0,-1.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:13:07,1500.0,1.0,2.0,Excel Esports,Fnatic,4.5,3.0,2.0,2.0,4.333333333333333,3.0,7.0,-26.0,-6.0,-2.0,0,-1,1,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:13:31,2000.0,0.0,4.0,Excel Esports,Fnatic,1.0,2.0,2.0,2.0,3.0,7.0,-13.0,4.0,-20.0,-4.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:13:57,1900.0,1.0,2.0,Excel Esports,Fnatic,4.5,-0.5,2.0,2.0,-1.0,0.0,0.0,-30.0,-13.0,-3.0,0,-1,2,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:14:21,900.0,0.0,4.0,Excel Esports,Fnatic,1.0,2.0,2.0,2.0,3.0,7.0,-16.0,-3.0,-123.0,-2.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:14:47,2400.0,1.0,2.0,Excel Esports,Fnatic,4.5,-1.0,2.0,2.0,-1.0,-2.0,11.0,-32.0,-5.0,-3.0,0,-1,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:15:11,1900.0,0.0,4.0,Excel Esports,Fnatic,1.0,2.0,2.0,2.0,3.0,1.0,-17.0,0.0,-14.0,0.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:16:01,2100.0,0.0,4.0,Excel Esports,Fnatic,1.0,2.0,2.0,2.0,3.0,17.0,-18.0,-1.0,-20.0,2.0,0,0,0,0,0,0,0,1,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:16:27,3300.0,1.0,3.0,Excel Esports,Fnatic,5.5,3.0,3.0,2.0,0.0,-9.0,19.0,-25.0,-10.0,-4.0,0,-1,2,0,0,0,0,1,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:16:37,3500.0,1.0,2.0,Excel Esports,Fnatic,4.5,3.0,2.0,2.0,-1.0,6.0,19.0,-20.0,-5.0,-4.0,0,0,2,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:16:51,2600.0,1.0,4.0,Excel Esports,Fnatic,1.0,2.0,2.0,2.0,3.0,6.0,-21.0,3.0,-21.0,6.0,0,0,0,0,0,0,0,1,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:18:57,3400.0,2.0,5.0,Excel Esports,Fnatic,7.333333333333333,-1.0,5.0,4.0,0.0,29.0,21.0,-28.0,-28.0,26.0,0,0,1,0,-1,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:19:21,14500.0,3.0,6.0,Excel Esports,Fnatic,4.4,0.0,-4.0,-2.0,-3.6666666666666665,26.0,-1.0,-19.0,-21.0,7.0,0,0,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:20:11,5800.0,3.0,6.0,Excel Esports,Fnatic,2.0,-2.5,4.333333333333333,4.0,5.5,36.0,-16.0,17.0,-12.0,7.0,0,0,0,0,0,1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:20:37,4400.0,3.0,-5.0,Excel Esports,Fnatic,3.5,11.0,5.0,4.0,0.0,-1.0,27.0,-13.0,-34.0,-1.0,0,-1,1,0,-1,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:21:01,2928.0,4.0,6.0,Excel Esports,Fnatic,2.0,-2.5,4.333333333333333,4.0,-2.5,31.0,-19.0,22.0,-19.0,10.0,0,0,0,0,0,1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:21:28,4200.0,3.0,-5.0,Excel Esports,Fnatic,3.5,1.0,5.0,4.0,-5.6,-7.0,30.0,-17.0,-34.0,1.0,0,-1,1,0,-1,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:21:51,7800.0,4.0,8.0,Excel Esports,Fnatic,4.0,6.5,5.333333333333333,5.0,6.666666666666667,-172.0,-14.0,25.0,-11.0,10.0,0,0,0,0,0,1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:22:18,3600.0,2.0,-5.0,Excel Esports,Fnatic,3.5,0.0,5.0,4.0,0.0,-6.0,29.0,-20.0,-41.0,1.0,0,-1,1,0,-1,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:22:41,7700.0,4.0,8.0,Excel Esports,Fnatic,4.0,-1.5,5.333333333333333,5.0,6.666666666666667,38.0,-18.0,30.0,-20.0,7.0,0,0,0,0,0,1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:22:46,4400.0,2.0,6.0,Excel Esports,Fnatic,0.0,0.0,0.0,0.0,0.0,20.0,-24.0,20.0,-32.0,-3.0,0,-1,1,0,-1,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:24:21,5600.0,6.0,13.0,Excel Esports,Fnatic,5.5,2.5,8.5,9.0,10.75,59.0,-28.0,35.0,-11.0,3.0,0,0,0,0,0,1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:25:11,11900.0,6.0,13.0,Excel Esports,Fnatic,5.5,2.5,8.5,9.0,10.75,67.0,-144.0,34.0,5.0,2.0,0,0,0,0,0,1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:26:28,7800.0,6.0,10.0,Excel Esports,Fnatic,6.75,-4.5,8.0,9.0,12.0,-21.0,31.0,-24.0,-55.0,-5.0,0,-1,0,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:26:36,400.0,3.0,10.0,Excel Esports,Fnatic,-0.3333333333333335,-1.5,1.0,-2.1666666666666665,12.0,1.0,51.0,-10.0,215.0,-78.0,0,0,0,0,0,-1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:26:38,8400.0,6.0,10.0,Excel Esports,Fnatic,-0.3333333333333335,-1.5,8.0,9.0,12.0,-9.0,27.0,-23.0,-50.0,1.0,0,0,2,0,0,1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:27:26,-1200.0,6.0,10.0,Excel Esports,Fnatic,-0.3333333333333335,-1.5,1.0,-2.1666666666666665,12.0,0.0,52.0,-19.0,-22.0,-80.0,0,0,0,0,0,-1,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:28:08,14200.0,7.0,10.0,Excel Esports,Fnatic,-3.0,-4.5,8.0,9.0,12.0,-18.0,28.0,-28.0,-60.0,31.0,0,0,1,0,0,0,0,0,Gragas,Wukong,Vex,Aphelios,Tahm Kench,Gangplank,Trundle,Taliyah,Xayah,Rakan,1,0,0,0,0,0,0,0,0,1,0,0,0,0
00:01:40,0.0,0.0,0.0,Excel Esports,G2 Esports,0.0,0.0,0.0,0.0,0.0,15.0,18.0,-2.0,14.0,-1.0,0,0,0,0,0,0,0,0,Sejuani,Jarvan IV,Sylas,Sivir,Lulu,Ornn,Viego,LeBlanc,Nilah,Taric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:50,1600.0,0.0,0.0,Excel Esports,G2 Esports,0.0,0.0,0.0,0.0,0.0,-12.0,10.0,4.0,5.0,0.0,0,0,0,0,0,0,0,0,Sejuani,Jarvan IV,Sylas,Sivir,Lulu,Ornn,Viego,LeBlanc,Nilah,Taric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:20,400.0,0.0,1.0,Excel Esports,G2 Esports,0.0,1.5,1.0,1.0,1.0,-53.0,17.0,1.0,-7.0,11.0,0,0,0,0,0,0,0,0,Sejuani,Jarvan IV,Sylas,Sivir,Lulu,Ornn,Viego,LeBlanc,Nilah,Taric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:09:10,1200.0,0.0,1.0,Excel Esports,G2 Esports,0.0,1.5,1.0,1.0,1.0,0.0,17.0,3.0,-7.0,13.0,0,0,0,0,0,0,0,1,Sejuani,Jarvan IV,Sylas,Sivir,Lulu,Ornn,Viego,LeBlanc,Nilah,Taric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:00,0.0,0.0,1.0,Excel Esports,G2 Esports,0.0,1.5,1.0,1.0,11.0,-10.0,18.0,82.0,-10.0,11.0,0,0,0,0,0,0,0,1,Sejuani,Jarvan IV,Sylas,Sivir,Lulu,Ornn,Viego,LeBlanc,Nilah,Taric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:10:50,-5000.0,0.0,1.0,Excel Esports,G2 Esports,0.0,1.5,1.0,1.0,1.0,-13.0,-54.0,3.0,-9.0,14.0,0,0,0,0,0,0,0,1,Sejuani,Jarvan IV,Sylas,Sivir,Lulu,Ornn,Viego,LeBlanc,Nilah,Taric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:25:50,-4800.0,-1.0,-8.0,Excel Esports,G2 Esports,-10.5,-2.666666666666667,-3.0,-8.0,-9.0,-21.0,-5.0,-22.0,-44.0,-3.0,0,0,0,0,0,1,0,0,Sejuani,Jarvan IV,Sylas,Sivir,Lulu,Ornn,Viego,LeBlanc,Nilah,Taric,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00:01:25,0.0,0.0,0.0,Excel Esports,Mad Lions,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,-4.0,19.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:02:15,300.0,0.0,0.0,Excel Esports,Mad Lions,0.0,0.0,0.0,0.0,0.0,-1.0,5.0,-1.0,6.0,29.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:05,4000.0,0.0,0.0,Excel Esports,Mad Lions,0.0,0.0,0.0,0.0,0.0,-8.0,13.0,10.0,16.0,-2.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:45,400.0,0.0,3.0,Excel Esports,Mad Lions,0.0,2.0,2.0,7.0,2.0,-21.0,-3.0,-13.0,-68.0,-12.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:55,-4770.0,0.0,1.0,Excel Esports,Mad Lions,0.0,1.0,0.0,10.0,1.0,-20.0,4.0,-6.0,15.0,-6.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:03:55,800.0,0.0,3.0,Excel Esports,Mad Lions,0.0,2.0,2.0,1.0,2.0,-11.0,6.0,-11.0,-60.0,-16.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:04:45,12100.0,0.0,2.0,Excel Esports,Mad Lions,0.0,0.0111111111111111,0.0,10.0,2.0,-11.0,0.0,-4.0,-2.0,-2.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:05:35,-9800.0,0.0,2.0,Excel Esports,Mad Lions,0.0,1.0,-89.0,1.0,2.0,-8.0,0.0,-27.0,11.0,-9.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:06:25,900.0,0.0,2.0,Excel Esports,Mad Lions,0.0,1.0,0.0,10.0,2.0,-77.0,13.0,-6.0,39.0,-1.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
00:07:15,2400.0,0.0,2.0,Excel Esports,Mad Lions,0.0,1.0,1.0,0.0,2.0,-9.0,-1.0,-5.0,6.0,-7.0,0,0,0,0,0,0,0,0,Gwen,Lee Sin,Sylas,Zeri,Nautilus,Gnar,Vloibear,Ahri,Lucian,Yummi,1,0,0,0,0,0,0,0,0,0,0,0,0,0
